BBMG,organization
Savola Group,organization
Sun Pharma Industries,organization
Vornado Realty,organization
First Financial Holding,organization
Canadian Oil Sands,organization
China Merchants Property,organization
Pirelli & C,organization
OMRON,organization
Seiko Epson,organization
Popular,organization
Hoya,organization
Juniper Networks,organization
Saudi Arabian Mining,organization
Metro Inc,organization
Universal Health,organization
Givaudan,organization
Petronas Gas,organization
Severstal,organization
Regeneron Pharmaceuticals,organization
PGN,organization
Nitto Denko,organization
China National Chemical,organization
Hankook Tire,organization
Keurig Green Mountain,organization
Torchmark,organization
Infineon Technologies,organization
Aeroports de Paris,organization
Orica,organization
Paychex,organization
KazMunaiGas Exploration,organization
Ahli United Bank,organization
Catamaran,organization
Severn Trent,organization
Inter Rao,organization
CNO Financial Group,organization
Obayashi,organization
JGC,organization
Steel Authority of India,organization
Abengoa,organization
Zoetis,organization
Medipal Holdings,organization
YTL,organization
Helmerich & Payne,organization
TCL Corp,organization
Avago Technologies,organization
Coca-Cola HBC,organization
Rural Electrification,organization
Evraz Group,organization
Xilinx,organization
Rockwell Collins,organization
Deutsche Annington Immobilien,organization
LabCorp,organization
Maxis,organization
AGL Energy,organization
Ternium,organization
Family Dollar Stores,organization
British Land,organization
China International Marine,organization
Aozora Bank,organization
Electrolux Group,organization
Vallourec,organization
Coloplast,organization
Check Point Software,organization
Protective Life,organization
Qantas Airways,organization
PVH,organization
Kajima,organization
Calpine,organization
Shanghai Construction,organization
Smith & Nephew,organization
CSN,organization
Banco Davivienda,organization
Portugal Telecom,organization
NMDC,organization
CCR,organization
DR Horton,organization
Unicharm,organization
AGCO,organization
Rite Aid,organization
Mohawk Industries,organization
UC Rusal,organization
CR Bard,organization
SCANA,organization
Cheng Shin Rubber Industry Co.,organization
Manpower,organization
Bunzl,organization
Toppan Printing,organization
Ball,organization
Sekisui Chemical,organization
Metropolitan Bank & Trust,organization
Jiangsu Yanghe Brewery,organization
Petro Rabigh,organization
UCB,organization
Innolux,organization
Stockland Australia,organization
Travis Perkins,organization
Korean Air,organization
Zijin Mining Group,organization
Flowserve,organization
Axis Capital Holdings,organization
Mail.ru Group Ltd. Sponsored GDR RegS,organization
Yamaguchi Financial,organization
Markel,organization
GEA Group,organization
Sany Heavy Industry,organization
Mashreq Bank,organization
Iliad,organization
FonciÃ¨re des RÃ©gions,organization
Commercial Bank of Qatar,organization
AU Optronics,organization
Wuhan Iron & Steel,organization
Nippon Express,organization
Hyundai Marine & Fire,organization
Talisman Energy,organization
Hellenic Telecom,organization
Garmin,organization
Perrigo,organization
Roper Industries,organization
Wyndham Worldwide,organization
Community Health Sys,organization
Advance Auto Parts,organization
Aldar Properties,organization
Charoen Pokphand Foods,organization
City Developments,organization
Tele2,organization
Adobe Systems,organization
Accor,organization
Zodiac Aerospace,organization
Pioneer Natural Resources,organization
Bta Bank,organization
Banco Occidental,organization
Starwood Property Trust,organization
Gecina,organization
STRABAG,organization
Cerner,organization
United Rentals,organization
ST Engineering,organization
Caesars Entertainment,organization
Lotte Chemical,organization
Dassault Systemes,organization
TAQA,organization
EQT,organization
Shimizu,organization
Alfresa Holdings,organization
Ametek,organization
Fukuoka Financial Group,organization
Syndicate Bank,organization
Level 3 Communications,organization
Remgro,organization
Aramark,organization
US Steel,organization
Acciona,organization
Nomos Bank,organization
Guangdong Electric Power,organization
Shanghai Pharmaceuticals,organization
ITV,organization
Renesas Electronics,organization
Crown Resorts,organization
E-Trade Financial,organization
TDC,organization
Olam International,organization
Assured Guaranty,organization
KLA-Tencor,organization
Mitsui Chemicals,organization
Netease,organization
Alfa Laval,organization
SDIC Power Holdings,organization
Shenzhen Overseas,organization
Kerry Group,organization
Kingdom Holding,organization
SOHO China,organization
Hua Nan Financial,organization
Fastenal,organization
SinoPac Financial,organization
China Longyuan Power,organization
BM&F Bovespa,organization
China Merchants Holdings,organization
Chongqing Changan Auto,organization
FCC,organization
Olympus,organization
Yanzhou Coal Mining,organization
China Life Insurance (Taiwan),organization
NXP Semiconductors,organization
Sunac China Holdings,organization
Interpublic Group,organization
Electric Power Development,organization
Quanta Services,organization
Hengan International Group,organization
Zenith Bank,organization
Petronas Dagangan,organization
Bendigo & Adelaide Bank,organization
NÃ¼rnberger,organization
Whitbread,organization
Turkish Airlines,organization
Hexagon,organization
Yamada Denki,organization
Old Republic International,organization
Visteon,organization
Grifols,organization
X5 Retail Group,organization
Compal Electronics,organization
Angang Steel,organization
CBRE Group,organization
Sika,organization
Manila Electric,organization
Shanxi Taigang Stainless,organization
Bajaj Auto,organization
Scripps Networks Interactive,organization
Cimarex Energy,organization
Union National Bank,organization
Terumo,organization
Geberit,organization
Taiwan Mobile,organization
American Water Works,organization
Isetan Mitsukoshi Holdings,organization
Wolters Kluwer,organization
Tenet Healthcare,organization
China Hongqiao Group,organization
E-L Financial,organization
Sigma-Aldrich,organization
Petsmart,organization
Arca Continental,organization
Newell Rubbermaid,organization
Golden Agri-Resources,organization
Bank of Chongqing,organization
Hachijuni Bank,organization
Jyske Bank,organization
FBN Holdings,organization
Nippon Paper Industries,organization
Taiwan Cooperative Financial,organization
Salesforce.com,organization
Public Power,organization
KT&G,organization
Willis Group Holdings,organization
Israel Corp,organization
Actelion,organization
Intu Properties plc,organization
Cosan,organization
Foot Locker,organization
Westlake Chemical,organization
Alpiq Holding,organization
Pembina Pipeline,organization
Smiths Group,organization
Suzuken,organization
Joyo Bank,organization
Rockwood Holdings,organization
Songbird Estates plc,organization
Mechel,organization
Permanent TSB Group,organization
Industrias PeÃ±oles,organization
Darden Restaurants,organization
Two Harbors Investment,organization
Embraer,organization
World Fuel Services,organization
Mizrahi Tefahot Bank,organization
Gudang Garam,organization
BCV Group,organization
Banca Popolare dell'Emilia,organization
Dongfang Electric,organization
Sino Land,organization
ISS,organization
Wistron,organization
Novozymes,organization
Capita,organization
Hokuhoku Financial Group,organization
Chang Hwa Bank,organization
SINOPEC Engineering (Group),organization
Altera,organization
Iyo Bank,organization
Chipotle Mexican Grill,organization
LIG Insurance,organization
Linear Technology,organization
China Mengniu Dairy,organization
China Merchants Securities,organization
Lundbergs,organization
IOI Group,organization
GS Holdings,organization
Smurfit Kappa Group,organization
Beam,organization
Avis Budget Group,organization
Hikvision,organization
Enagas,organization
Vestas Wind Systems,organization
MMI Holdings,organization
Hammerson plc,organization
Metso,organization
Jarden,organization
Huatai Securities,organization
Kawasaki Kisen Kaisha,organization
STMicroelectronics,organization
Fortis (Canada),organization
Harbinger Group,organization
J Front Retailing,organization
Porto Seguro,organization
Crescent Point Energy,organization
Thai Oil,organization
Weir Group,organization
Aberdeen Asset Management,organization
NVIDIA,organization
TDK,organization
K+S,organization
Harris,organization
OCI,organization
Forest Laboratories,organization
Hyosung,organization
DIA,organization
Nishi-Nippon City Bank,organization
Minmetals Development,organization
Expeditors International,organization
Hopson Development Holdings,organization
77 Bank,organization
Eastman Kodak,organization
Saudi Hollandi Bank,organization
Chugoku Bank,organization
North Pacific Bank,organization
Lanxess,organization
OHL Group,organization
Aspen Pharmacare Holdings,organization
Alexion Pharmaceuticals,organization
Subsea 7,organization
Airports of Thailand,organization
Bank of Kyoto,organization
Burberry Group,organization
Ezdan Holding Group,organization
Cattolica Assicurazioni,organization
Tech Data,organization
Tractor Supply,organization
Hiroshima Bank,organization
Semen Indonesia,organization
Tobu Railway,organization
Crown Holdings,organization
Banca Popolare di Milano,organization
Gunma Bank,organization
Franshion Properties (China),organization
Cliffs Natural Resources,organization
China Communications Services,organization
Alaska Air Group,organization
Bank Muscat,organization
JB Hunt Transport,organization
Nabors Industries,organization
SNC-Lavalin Group,organization
Federal Grid of UES,organization
SK Networks,organization
NCR,organization
Bank Audi,organization
Central Bank of India,organization
Masco,organization
BS Financial Group,organization
CorpBanca,organization
China National Materials,organization
